folder,input_size,eps,delta,test,max_depth,avg_depth,min_depth,max_variables,avg_variables,min_variables,number_of_paths,number_of_outputs,max_conditions,avg_conditions,min_conditions,time_all,output_all,time_single,output_single
svt,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,5.541347106297811,"{ ""DP"": 1}",2.1164172490437827,"{ ""DP"": 1}"
svt,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,49.63229036331177,"{ ""DP"": 1}"
svt,13,0.5,0.01,example_13.dip,3,2.857142857142857,2,14,8.428571428571429,2,14,14,13,7.428571428571429,1,TIMEOUT,N/A,77.15622321764629,"{ ""DP"": 1}"
svt,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,0.9466989835103353,"{ ""DP"": 1}",1.0964195728302002,"{ ""DP"": 1}"
svt,12,0.5,0.01,example_12.dip,3,2.8461538461538463,2,13,7.923076923076923,2,13,13,12,6.923076923076923,1,TIMEOUT,N/A,61.86412469546,"{ ""DP"": 1}"
svt_max,23,0.5,0.01,example_23.dip,3,2.9166666666666665,2,24,13.458333333333334,2,24,24,23,12.458333333333334,1,TIMEOUT,N/A,347.33219424883526,"{ ""DP"": 1}"
svt_max,22,0.5,0.01,example_22.dip,3,2.9130434782608696,2,23,12.956521739130435,2,23,23,22,11.956521739130435,1,TIMEOUT,N/A,325.947495619456,"{ ""DP"": 1}"
svt_max,20,0.5,0.01,example_20.dip,3,2.9047619047619047,2,21,11.952380952380953,2,21,21,20,10.952380952380953,1,TIMEOUT,N/A,249.6981591383616,"{ ""DP"": 1}"
svt_max,21,0.5,0.01,example_21.dip,3,2.909090909090909,2,22,12.454545454545455,2,22,22,21,11.454545454545455,1,TIMEOUT,N/A,303.1745762825012,"{ ""DP"": 1}"
svt_max,19,0.5,0.01,example_19.dip,3,2.9,2,20,11.45,2,20,20,19,10.45,1,TIMEOUT,N/A,232.1944931348165,"{ ""DP"": 1}"
svt_max,25,0.5,0.01,example_25.dip,3,2.923076923076923,2,26,14.461538461538462,2,26,26,25,13.461538461538462,1,TIMEOUT,N/A,441.33959976832074,"{ ""DP"": 1}"
svt_max,24,0.5,0.01,example_24.dip,3,2.92,2,25,13.96,2,25,25,24,12.96,1,TIMEOUT,N/A,390.78872060775757,"{ ""DP"": 1}"
svt_max,18,0.5,0.01,example_18.dip,3,2.8947368421052633,2,19,10.947368421052632,2,19,19,18,9.947368421052632,1,TIMEOUT,N/A,197.1451419989268,"{ ""DP"": 1}"
svt_max,8,0.5,0.01,example_8.dip,3,2.7777777777777777,2,9,5.888888888888889,2,9,9,8,4.888888888888889,1,TIMEOUT,N/A,19.99854524930318,"{ ""DP"": 1}"
svt_max,9,0.5,0.01,example_9.dip,3,2.8,2,10,6.4,2,10,10,9,5.4,1,TIMEOUT,N/A,28.632808367411297,"{ ""DP"": 1}"
svt_max,16,0.5,0.01,example_16.dip,3,2.8823529411764706,2,17,9.941176470588236,2,17,17,16,8.941176470588236,1,TIMEOUT,N/A,139.0275925795237,"{ ""DP"": 1}"
svt_max,4,0.5,0.01,example_4.dip,3,2.6,2,5,3.8,2,5,5,4,2.8,1,20.393040657043457,"{ ""DP"": 1}",3.4778502782185874,"{ ""DP"": 1}"
svt_max,5,0.5,0.01,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,76.67126075426738,"{ ""DP"": 1}",7.9452760219573975,"{ ""DP"": 1}"
svt_max,17,0.5,0.01,example_17.dip,3,2.888888888888889,2,18,10.444444444444445,2,18,18,17,9.444444444444445,1,TIMEOUT,N/A,182.19886096318564,"{ ""DP"": 1}"
svt_max,15,0.5,0.01,example_15.dip,3,2.875,2,16,9.4375,2,16,16,15,8.4375,1,TIMEOUT,N/A,127.82177535692851,"{ ""DP"": 1}"
svt_max,7,0.5,0.01,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,16.23041232426961,"{ ""DP"": 1}"
svt_max,6,0.5,0.01,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,302.14919233322144,"{ ""DP"": 1}",11.120314200719198,"{ ""DP"": 1}"
svt_max,14,0.5,0.01,example_14.dip,3,2.8666666666666667,2,15,8.933333333333334,2,15,15,14,7.933333333333334,1,TIMEOUT,N/A,114.02312962214152,"{ ""DP"": 1}"
svt_max,10,0.5,0.01,example_10.dip,3,2.8181818181818183,2,11,6.909090909090909,2,11,11,10,5.909090909090909,1,TIMEOUT,N/A,56.65669973691305,"{ ""DP"": 1}"
svt_max,2,0.5,0.01,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,2.4395577907562256,"{ ""DP"": 1}",1.6143139998118083,"{ ""DP"": 1}"
svt_max,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,7.366483052571614,"{ ""DP"": 1}",2.773352305094401,"{ ""DP"": 1}"
svt_max,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,68.23271401723225,"{ ""DP"": 1}"
svt_max,13,0.5,0.01,example_13.dip,3,2.857142857142857,2,14,8.428571428571429,2,14,14,13,7.428571428571429,1,TIMEOUT,N/A,88.9549850622813,"{ ""DP"": 1}"
svt_max,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,1.2617124716440837,"{ ""DP"": 1}",0.9950199127197266,"{ ""DP"": 1}"
svt_max,12,0.5,0.01,example_12.dip,3,2.8461538461538463,2,13,7.923076923076923,2,13,13,12,6.923076923076923,1,TIMEOUT,N/A,68.48426659901936,"{ ""DP"": 1}"
svt_laplace,8,0.5,0.01,example_8.dip,3,2.7777777777777777,2,9,5.888888888888889,2,9,9,8,4.888888888888889,1,TIMEOUT,N/A,180.38336292902628,"{ ""DP"": 1}"
svt_laplace,9,0.5,0.01,example_9.dip,3,2.8,2,10,6.4,2,10,10,9,5.4,1,TIMEOUT,N/A,252.5270497004191,"{ ""DP"": 1}"
svt_laplace,4,0.5,0.01,example_4.dip,3,2.6,2,5,3.8,2,5,5,4,2.8,1,216.2224722703298,"{ ""DP"": 1}",24.637293736139934,"{ ""DP"": 1}"
svt_laplace,5,0.5,0.01,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,TIMEOUT,N/A,46.02279361089071,"{ ""DP"": 1}"
svt_laplace,7,0.5,0.01,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,122.51260598500569,"{ ""DP"": 1}"
svt_laplace,6,0.5,0.01,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,TIMEOUT,N/A,76.94130945205688,"{ ""DP"": 1}"
svt_laplace,10,0.5,0.01,example_10.dip,3,2.8181818181818183,2,11,6.909090909090909,2,11,11,10,5.909090909090909,1,TIMEOUT,N/A,365.09275190035504,"{ ""DP"": 1}"
svt_laplace,2,0.5,0.01,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,8.759642680486044,"{ ""DP"": 1}",4.114766915639241,"{ ""DP"": 1}"
svt_laplace,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,52.29808497428894,"{ ""DP"": 1}",11.976642767588297,"{ ""DP"": 1}"
svt_laplace,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,497.8448186715444,"{ ""DP"": 1}"
svt_laplace,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,1.0071073373158772,"{ ""DP"": 1}",1.0250807603200276,"{ ""DP"": 1}"
svt_laplace_max,8,0.5,0.01,example_8.dip,3,2.7777777777777777,2,9,5.888888888888889,2,9,9,8,4.888888888888889,1,TIMEOUT,N/A,181.06506371498108,"{ ""DP"": 1}"
svt_laplace_max,9,0.5,0.01,example_9.dip,3,2.8,2,10,6.4,2,10,10,9,5.4,1,TIMEOUT,N/A,258.23126792907715,"{ ""DP"": 1}"
svt_laplace_max,4,0.5,0.01,example_4.dip,3,2.6,2,5,3.8,2,5,5,4,2.8,1,240.88192025820413,"{ ""DP"": 1}",26.199217001597088,"{ ""DP"": 1}"
svt_laplace_max,5,0.5,0.01,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,TIMEOUT,N/A,47.57921759287516,"{ ""DP"": 1}"
svt_laplace_max,7,0.5,0.01,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,124.469988266627,"{ ""DP"": 1}"
svt_laplace_max,6,0.5,0.01,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,TIMEOUT,N/A,78.86095134417216,"{ ""DP"": 1}"
svt_laplace_max,10,0.5,0.01,example_10.dip,3,2.8181818181818183,2,11,6.909090909090909,2,11,11,10,5.909090909090909,1,TIMEOUT,N/A,366.7647139231364,"{ ""DP"": 1}"
svt_laplace_max,2,0.5,0.01,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,8.751416603724161,"{ ""DP"": 1}",5.136555989583333,"{ ""DP"": 1}"
svt_laplace_max,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,57.707496325174965,"{ ""DP"": 1}",12.793728669484457,"{ ""DP"": 1}"
svt_laplace_max,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,500.2066934108734,"{ ""DP"": 1}"
svt_laplace_max,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,1.0162331263224285,"{ ""DP"": 1}",1.0005837281545003,"{ ""DP"": 1}"
svt_laplace_max,12,0.5,0.01,example_12.dip,3,2.8461538461538463,2,13,7.923076923076923,2,13,13,12,6.923076923076923,1,TIMEOUT,N/A,TIMEOUT,N/A
svt_mix1,18,0.5,0.01,example_18.dip,3,2.8947368421052633,2,19,10.947368421052632,2,19,19,18,9.947368421052632,1,TIMEOUT,N/A,407.645112991333,"{ ""DP"": 1}"
svt_mix1,8,0.5,0.01,example_8.dip,3,2.7777777777777777,2,9,5.888888888888889,2,9,9,8,4.888888888888889,1,TIMEOUT,N/A,45.5379733244578,"{ ""DP"": 1}"
svt_mix1,9,0.5,0.01,example_9.dip,3,2.8,2,10,6.4,2,10,10,9,5.4,1,TIMEOUT,N/A,61.32016038894653,"{ ""DP"": 1}"
svt_mix1,16,0.5,0.01,example_16.dip,3,2.8823529411764706,2,17,9.941176470588236,2,17,17,16,8.941176470588236,1,TIMEOUT,N/A,293.6290811697642,"{ ""DP"": 1}"
svt_mix1,4,0.5,0.01,example_4.dip,3,2.6,2,5,3.8,2,5,5,4,2.8,1,90.02809437115987,"{ ""DP"": 1}",11.061216672261557,"{ ""DP"": 1}"
svt_mix1,5,0.5,0.01,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,261.04804372787476,"{ ""DP"": 1}",16.064347346623737,"{ ""DP"": 1}"
svt_mix1,17,0.5,0.01,example_17.dip,3,2.888888888888889,2,18,10.444444444444445,2,18,18,17,9.444444444444445,1,TIMEOUT,N/A,343.64074007670087,"{ ""DP"": 1}"
svt_mix1,15,0.5,0.01,example_15.dip,3,2.875,2,16,9.4375,2,16,16,15,8.4375,1,TIMEOUT,N/A,248.16457796096802,"{ ""DP"": 1}"
svt_mix1,7,0.5,0.01,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,32.997779846191406,"{ ""DP"": 1}"
svt_mix1,6,0.5,0.01,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,TIMEOUT,N/A,22.87913926442464,"{ ""DP"": 1}"
svt_mix1,14,0.5,0.01,example_14.dip,3,2.8666666666666667,2,15,8.933333333333334,2,15,15,14,7.933333333333334,1,TIMEOUT,N/A,209.99011524518332,"{ ""DP"": 1}"
svt_mix1,10,0.5,0.01,example_10.dip,3,2.8181818181818183,2,11,6.909090909090909,2,11,11,10,5.909090909090909,1,TIMEOUT,N/A,81.43824927012126,"{ ""DP"": 1}"
svt_mix1,2,0.5,0.01,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,4.083765983581543,"{ ""DP"": 1}",2.3453290462493896,"{ ""DP"": 1}"
svt_mix1,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,27.248372316360474,"{ ""DP"": 1}",7.01840337117513,"{ ""DP"": 1}"
svt_mix1,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,106.07320197423299,"{ ""DP"": 1}"
svt_mix1,13,0.5,0.01,example_13.dip,3,2.857142857142857,2,14,8.428571428571429,2,14,14,13,7.428571428571429,1,TIMEOUT,N/A,169.50906459490457,"{ ""DP"": 1}"
svt_mix1,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,0.9811809062957764,"{ ""DP"": 1}",0.9946776231129965,"{ ""DP"": 1}"
svt_mix1,12,0.5,0.01,example_12.dip,3,2.8461538461538463,2,13,7.923076923076923,2,13,13,12,6.923076923076923,1,TIMEOUT,N/A,134.33878898620605,"{ ""DP"": 1}"
svt_mix2,8,0.5,0.01,example_8.dip,3,2.7777777777777777,2,9,5.888888888888889,2,9,9,8,4.888888888888889,1,TIMEOUT,N/A,249.1290616194407,"{ ""DP"": 1}"
svt_mix2,9,0.5,0.01,example_9.dip,3,2.8,2,10,6.4,2,10,10,9,5.4,1,TIMEOUT,N/A,346.52960205078125,"{ ""DP"": 1}"
svt_mix2,4,0.5,0.01,example_4.dip,3,2.6,2,5,3.8,2,5,5,4,2.8,1,303.8392023245494,"{ ""DP"": 1}",37.23603534698486,"{ ""DP"": 1}"
svt_mix2,5,0.5,0.01,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,TIMEOUT,N/A,67.7080888748169,"{ ""DP"": 1}"
svt_mix2,7,0.5,0.01,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,175.62556846936545,"{ ""DP"": 1}"
svt_mix2,6,0.5,0.01,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,TIMEOUT,N/A,111.29962476094563,"{ ""DP"": 1}"
svt_mix2,10,0.5,0.01,example_10.dip,3,2.8181818181818183,2,11,6.909090909090909,2,11,11,10,5.909090909090909,1,TIMEOUT,N/A,506.50416954358417,"{ ""DP"": 1}"
svt_mix2,2,0.5,0.01,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,13.367940664291382,"{ ""DP"": 1}",7.110533078511556,"{ ""DP"": 1}"
svt_mix2,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,73.62743767102559,"{ ""DP"": 1}",19.060718059539795,"{ ""DP"": 1}"
svt_mix2,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,TIMEOUT,N/A
svt_mix2,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,1.0697266260782878,"{ ""DP"": 1}",1.0257943471272786,"{ ""DP"": 1}"
svt,23,0.5,0.01,example_23.dip,3,2.9166666666666665,2,24,13.458333333333334,2,24,24,23,12.458333333333334,1,TIMEOUT,N/A,391.70339528719586,"{ ""DP"": 1}"
svt,25,0.5,0.01,example_25.dip,3,2.923076923076923,2,26,14.461538461538462,2,26,26,25,13.461538461538462,1,TIMEOUT,N/A,501.60954276720685,"{ ""DP"": 1}"
svt,24,0.5,0.01,example_24.dip,3,2.92,2,25,13.96,2,25,25,24,12.96,1,TIMEOUT,N/A,446.21360699335736,"{ ""DP"": 1}"
svt_mix1,19,0.5,0.01,example_19.dip,3,2.9,2,20,11.45,2,20,20,19,10.45,1,TIMEOUT,N/A,538.173510392507,"{ ""DP"": 1}"
